No,TMNo,EnNo,Name,Column1,GMNo,Mode,IN/OUT,Antipass,DateTime
8567,1,11,          ,1,1, ,0,12/2/2021 7:32,
8568,1,43,          ,1,1, ,0,12/2/2021 7:32,
8569,1,37,          ,1,1, ,0,12/2/2021 7:33,
8570,1,20,          ,1,1, ,0,12/2/2021 7:33,
8571,1,31,          ,1,1, ,0,12/2/2021 7:33,
8572,1,7,          ,1,1, ,0,12/2/2021 7:33,
8573,1,35,          ,1,1, ,0,12/2/2021 7:34,
8574,1,40,          ,1,1, ,0,12/2/2021 7:34,
8575,1,3,          ,1,1, ,0,12/2/2021 7:35,
8576,1,48,          ,1,1, ,0,12/2/2021 7:35,
8577,1,27,          ,1,1, ,0,12/2/2021 7:35,
8578,1,15,          ,1,1, ,0,12/2/2021 7:35,
8579,1,49,          ,1,1, ,0,12/2/2021 7:39,
8580,1,54,          ,1,1, ,0,12/2/2021 7:40,
8581,1,21,          ,1,1, ,0,12/2/2021 7:40,
8582,1,46,          ,1,1, ,0,12/2/2021 7:41,
8583,1,12,          ,1,1, ,0,12/2/2021 7:44,
8584,1,2,          ,1,1, ,0,12/2/2021 7:47,
8585,1,47,          ,1,1, ,0,12/2/2021 8:11,
8586,1,5,          ,1,1, ,0,12/2/2021 12:00,
8587,1,11,          ,1,1, ,0,12/2/2021 12:00,
8588,1,10,          ,1,1, ,0,12/2/2021 12:00,
8589,1,35,          ,1,1, ,0,12/2/2021 12:00,
8590,1,33,          ,1,1, ,0,12/2/2021 12:00,
8591,1,21,          ,1,1, ,0,12/2/2021 12:00,
8592,1,40,          ,1,1, ,0,12/2/2021 12:00,
8593,1,43,          ,1,1, ,0,12/2/2021 12:00,
8594,1,8,          ,1,1, ,0,12/2/2021 12:00,
8595,1,54,          ,1,1, ,0,12/2/2021 12:00,
8596,1,44,          ,1,1, ,0,12/2/2021 12:00,
8597,1,60,          ,1,1, ,0,12/2/2021 12:00,
8598,1,20,          ,1,1, ,0,12/2/2021 12:00,
8599,1,59,          ,1,1, ,0,12/2/2021 12:00,
8600,1,46,          ,1,1, ,0,12/2/2021 12:00,
8601,1,62,          ,1,1, ,0,12/2/2021 12:01,
8602,1,44,          ,1,1, ,0,12/2/2021 12:02,
8603,1,38,          ,1,1, ,0,12/2/2021 12:02,
8604,1,23,          ,1,1, ,0,12/2/2021 12:03,
8605,1,51,          ,1,1, ,0,12/2/2021 12:04,
8606,1,31,          ,1,1, ,0,12/2/2021 12:04,
8607,1,3,          ,1,1, ,0,12/2/2021 12:04,
8608,1,19,          ,1,1, ,0,12/2/2021 12:05,
8609,1,48,          ,1,1, ,0,12/2/2021 12:05,
8610,1,25,          ,1,1, ,0,12/2/2021 12:05,
8611,1,17,          ,1,1, ,0,12/2/2021 12:06,
8612,1,17,          ,1,1, ,0,12/2/2021 12:06,
8613,1,2,          ,1,1, ,0,12/2/2021 12:07,
8614,1,24,          ,1,1, ,0,12/2/2021 12:07,
8615,1,14,          ,1,1, ,0,12/2/2021 12:08,
8616,1,16,          ,1,1, ,0,12/2/2021 12:08,
8617,1,29,          ,1,1, ,0,12/2/2021 12:09,
8618,1,5,          ,1,1, ,0,12/2/2021 12:10,
8619,1,11,          ,1,1, ,0,12/2/2021 12:10,
8620,1,33,          ,1,1, ,0,12/2/2021 12:10,
8621,1,35,          ,1,1, ,0,12/2/2021 12:10,
8622,1,8,          ,1,1, ,0,12/2/2021 12:10,
8623,1,34,          ,1,1, ,0,12/2/2021 12:10,
8624,1,21,          ,1,1, ,0,12/2/2021 12:10,
8625,1,50,          ,1,1, ,0,12/2/2021 12:11,
8626,1,45,          ,1,1, ,0,12/2/2021 12:11,
8627,1,62,          ,1,1, ,0,12/2/2021 12:11,
8628,1,58,          ,1,1, ,0,12/2/2021 12:11,
8629,1,9,          ,1,1, ,0,12/2/2021 12:12,
8630,1,47,          ,1,1, ,0,12/2/2021 12:12,
8631,1,46,          ,1,1, ,0,12/2/2021 12:13,
8632,1,31,          ,1,1, ,0,12/2/2021 12:14,
8633,1,20,          ,1,1, ,0,12/2/2021 12:14,
8634,1,59,          ,1,1, ,0,12/2/2021 12:14,
8635,1,56,          ,1,1, ,0,12/2/2021 12:15,
8636,1,40,          ,1,1, ,0,12/2/2021 12:15,
8637,1,43,          ,1,1, ,0,12/2/2021 12:15,
8638,1,54,          ,1,1, ,0,12/2/2021 12:15,
8639,1,60,          ,1,1, ,0,12/2/2021 12:16,
8640,1,37,          ,1,1, ,0,12/2/2021 12:16,
8641,1,17,          ,1,1, ,0,12/2/2021 12:17,
8642,1,17,          ,1,1, ,0,12/2/2021 12:17,
8643,1,24,          ,1,1, ,0,12/2/2021 12:17,
8644,1,16,          ,1,1, ,0,12/2/2021 12:18,
8645,1,25,          ,1,1, ,0,12/2/2021 12:18,
8646,1,2,          ,1,1, ,0,12/2/2021 12:19,
8647,1,19,          ,1,1, ,0,12/2/2021 12:19,
8648,1,34,          ,1,1, ,0,12/2/2021 12:20,
8649,1,45,          ,1,1, ,0,12/2/2021 12:21,
8650,1,51,          ,1,1, ,0,12/2/2021 12:22,
8651,1,27,          ,1,1, ,0,12/2/2021 12:22,
8652,1,3,          ,1,1, ,0,12/2/2021 12:23,
8653,1,38,          ,1,1, ,0,12/2/2021 12:23,
8654,1,50,          ,1,1, ,0,12/2/2021 12:23,
8655,1,56,          ,1,1, ,0,12/2/2021 12:25,
8656,1,9,          ,1,1, ,0,12/2/2021 12:28,
8657,1,37,          ,1,1, ,0,12/2/2021 12:29,
8658,1,37,          ,1,1, ,0,12/2/2021 12:29,
8659,1,48,          ,1,1, ,0,12/2/2021 12:30,
8660,1,58,          ,1,1, ,0,12/2/2021 12:30,
8661,1,49,          ,1,1, ,0,12/2/2021 12:30,
8662,1,15,          ,1,1, ,0,12/2/2021 12:31,
8663,1,57,          ,1,1, ,0,12/2/2021 12:31,
8664,1,30,          ,1,1, ,0,12/2/2021 12:32,
8665,1,29,          ,1,1, ,0,12/2/2021 12:32,
8666,1,12,          ,1,1, ,0,12/2/2021 12:34,
8667,1,47,          ,1,1, ,0,12/2/2021 12:35,
8668,1,14,          ,1,1, ,0,12/2/2021 12:35,
8669,1,12,          ,1,1, ,0,12/2/2021 12:44,
8670,1,7,          ,1,1, ,0,12/2/2021 12:45,
8671,1,30,          ,1,1, ,0,12/2/2021 12:50,
8672,1,10,          ,1,1, ,0,12/2/2021 12:50,
8673,1,15,          ,1,1, ,0,12/2/2021 12:50,
8674,1,57,          ,1,1, ,0,12/2/2021 12:50,
8675,1,27,          ,1,1, ,0,12/2/2021 12:51,
8676,1,49,          ,1,1, ,0,12/2/2021 12:54,
8677,1,23,          ,1,1, ,0,12/2/2021 12:56,
8678,1,7,          ,1,1, ,0,12/2/2021 13:00,
8679,1,4,          ,1,1, ,0,12/2/2021 13:00,
8680,1,11,          ,1,1, ,0,12/2/2021 16:30,
8681,1,9,          ,1,1, ,0,12/2/2021 16:30,
8682,1,51,          ,1,1, ,0,12/2/2021 16:30,
8683,1,16,          ,1,1, ,0,12/2/2021 16:30,
8684,1,45,          ,1,1, ,0,12/2/2021 16:30,
8685,1,50,          ,1,1, ,0,12/2/2021 16:30,
8686,1,38,          ,1,1, ,0,12/2/2021 16:30,
8687,1,5,          ,1,1, ,0,12/2/2021 16:30,
8688,1,43,          ,1,1, ,0,12/2/2021 16:30,
8689,1,58,          ,1,1, ,0,12/2/2021 16:30,
8690,1,57,          ,1,1, ,0,12/2/2021 16:30,
8691,1,23,          ,1,1, ,0,12/2/2021 16:30,
8692,1,60,          ,1,1, ,0,12/2/2021 16:30,
8693,1,12,          ,1,1, ,0,12/2/2021 16:30,
8694,1,47,          ,1,1, ,0,12/2/2021 16:30,
8695,1,25,          ,1,1, ,0,12/2/2021 16:30,
8696,1,34,          ,1,1, ,0,12/2/2021 16:30,
8697,1,46,          ,1,1, ,0,12/2/2021 16:31,
8698,1,24,          ,1,1, ,0,12/2/2021 16:31,
8699,1,17,          ,1,1, ,0,12/2/2021 16:31,
8700,1,17,          ,1,1, ,0,12/2/2021 16:31,
8701,1,14,          ,1,1, ,0,12/2/2021 16:31,
8702,1,31,          ,1,1, ,0,12/2/2021 16:31,
8703,1,20,          ,1,1, ,0,12/2/2021 16:31,
8704,1,15,          ,1,1, ,0,12/2/2021 16:31,
8705,1,59,          ,1,1, ,0,12/2/2021 16:31,
8706,1,56,          ,1,1, ,0,12/2/2021 16:31,
8707,1,49,          ,1,1, ,0,12/2/2021 16:31,
8708,1,37,          ,1,1, ,0,12/2/2021 16:31,
8709,1,10,          ,1,1, ,0,12/2/2021 16:31,
8710,1,54,          ,1,1, ,0,12/2/2021 16:31,
8711,1,40,          ,1,1, ,0,12/2/2021 16:31,
8712,1,19,          ,1,1, ,0,12/2/2021 16:31,
8713,1,35,          ,1,1, ,0,12/2/2021 16:32,
8714,1,2,          ,1,1, ,0,12/2/2021 16:32,
8715,1,2,          ,1,1, ,0,12/2/2021 16:32,
8716,1,2,          ,1,1, ,0,12/2/2021 16:32,
8717,1,30,          ,1,1, ,0,12/2/2021 16:32,
8718,1,48,          ,1,1, ,0,12/2/2021 16:32,
8719,1,62,          ,1,1, ,0,12/2/2021 16:32,
8720,1,8,          ,1,1, ,0,12/2/2021 16:32,
8721,1,3,          ,1,1, ,0,12/2/2021 16:32,
8722,1,27,          ,1,1, ,0,12/2/2021 16:33,
8723,1,7,          ,1,1, ,0,12/2/2021 16:33,
8724,1,21,          ,1,1, ,0,12/2/2021 16:33,
8725,1,29,          ,1,1, ,0,12/2/2021 16:33,
8726,1,33,          ,1,1, ,0,12/2/2021 16:34,
8727,1,4,          ,1,1, ,0,12/2/2021 16:51,
8728,1,5,          ,1,1, ,0,12/3/2021 6:31,
8729,1,57,          ,1,1, ,0,12/3/2021 6:31,
8730,1,16,          ,1,1, ,0,12/3/2021 6:57,
8731,1,32,          ,1,1, ,0,12/3/2021 7:06,
8732,1,62,          ,1,1, ,0,12/3/2021 7:08,
8733,1,25,          ,1,1, ,0,12/3/2021 7:08,
8734,1,56,          ,1,1, ,0,12/3/2021 7:09,
8735,1,9,          ,1,1, ,0,12/3/2021 7:12,
8736,1,14,          ,1,1, ,0,12/3/2021 7:13,
8737,1,6,          ,1,1, ,0,12/3/2021 7:13,
8738,1,45,          ,1,1, ,0,12/3/2021 7:13,
8739,1,17,          ,1,1, ,0,12/3/2021 7:13,
8740,1,17,          ,1,1, ,0,12/3/2021 7:13,
8741,1,54,          ,1,1, ,0,12/3/2021 7:15,
8742,1,58,          ,1,1, ,0,12/3/2021 7:15,
8743,1,10,          ,1,1, ,0,12/3/2021 7:15,
8744,1,44,          ,1,1, ,0,12/3/2021 7:15,
8745,1,31,          ,1,1, ,0,12/3/2021 7:16,
8746,1,26,          ,1,1, ,0,12/3/2021 7:16,
8747,1,2,          ,1,1, ,0,12/3/2021 7:19,
8748,1,34,          ,1,1, ,0,12/3/2021 7:19,
8749,1,11,          ,1,1, ,0,12/3/2021 7:19,
8750,1,43,          ,1,1, ,0,12/3/2021 7:19,
8751,1,38,          ,1,1, ,0,12/3/2021 7:19,
8752,1,37,          ,1,1, ,0,12/3/2021 7:19,
8753,1,30,          ,1,1, ,0,12/3/2021 7:20,
8754,1,59,          ,1,1, ,0,12/3/2021 7:20,
8755,1,49,          ,1,1, ,0,12/3/2021 7:21,
8756,1,23,          ,1,1, ,0,12/3/2021 7:22,
8757,1,24,          ,1,1, ,0,12/3/2021 7:22,
8758,1,35,          ,1,1, ,0,12/3/2021 7:22,
8759,1,7,          ,1,1, ,0,12/3/2021 7:22,
8760,1,3,          ,1,1, ,0,12/3/2021 7:23,
8761,1,19,          ,1,1, ,0,12/3/2021 7:24,
8762,1,21,          ,1,1, ,0,12/3/2021 7:24,
8763,1,36,          ,1,1, ,0,12/3/2021 7:25,
8764,1,8,          ,1,1, ,0,12/3/2021 7:25,
8765,1,33,          ,1,1, ,0,12/3/2021 7:26,
8766,1,47,          ,1,1, ,0,12/3/2021 7:26,
8767,1,51,          ,1,1, ,0,12/3/2021 7:26,
8768,1,40,          ,1,1, ,0,12/3/2021 7:27,
8769,1,20,          ,1,1, ,0,12/3/2021 7:27,
8770,1,48,          ,1,1, ,0,12/3/2021 7:30,
8771,1,53,          ,1,1, ,0,12/3/2021 7:31,
8772,1,46,          ,1,1, ,0,12/3/2021 7:36,
8773,1,27,          ,1,1, ,0,12/3/2021 7:49,
8774,1,4,          ,1,1, ,0,12/3/2021 8:14,
8775,1,56,          ,1,1, ,0,12/3/2021 11:59,
8776,1,56,          ,1,1, ,0,12/3/2021 12:00,
8777,1,31,          ,1,1, ,0,12/3/2021 12:00,
8778,1,10,          ,1,1, ,0,12/3/2021 12:00,
8779,1,5,          ,1,1, ,0,12/3/2021 12:00,
8780,1,11,          ,1,1, ,0,12/3/2021 12:00,
8781,1,21,          ,1,1, ,0,12/3/2021 12:00,
8782,1,45,          ,1,1, ,0,12/3/2021 12:00,
8783,1,47,          ,1,1, ,0,12/3/2021 12:00,
8784,1,20,          ,1,1, ,0,12/3/2021 12:00,
8785,1,62,          ,1,1, ,0,12/3/2021 12:00,
8786,1,59,          ,1,1, ,0,12/3/2021 12:00,
8787,1,38,          ,1,1, ,0,12/3/2021 12:00,
8788,1,30,          ,1,1, ,0,12/3/2021 12:00,
8789,1,19,          ,1,1, ,0,12/3/2021 12:01,
8790,1,48,          ,1,1, ,0,12/3/2021 12:01,
8791,1,51,          ,1,1, ,0,12/3/2021 12:02,
8792,1,32,          ,1,1, ,0,12/3/2021 12:03,
8793,1,2,          ,1,1, ,0,12/3/2021 12:03,
8794,1,27,          ,1,1, ,0,12/3/2021 12:04,
8795,1,25,          ,1,1, ,0,12/3/2021 12:04,
8796,1,58,          ,1,1, ,0,12/3/2021 12:05,
8797,1,6,          ,1,1, ,0,12/3/2021 12:06,
8798,1,24,          ,1,1, ,0,12/3/2021 12:07,
8799,1,16,          ,1,1, ,0,12/3/2021 12:07,
8800,1,35,          ,1,1, ,0,12/3/2021 12:08,
8801,1,44,          ,1,1, ,0,12/3/2021 12:09,
8802,1,11,          ,1,1, ,0,12/3/2021 12:10,
8803,1,45,          ,1,1, ,0,12/3/2021 12:10,
8804,1,20,          ,1,1, ,0,12/3/2021 12:10,
8805,1,59,          ,1,1, ,0,12/3/2021 12:10,
8806,1,5,          ,1,1, ,0,12/3/2021 12:10,
8807,1,62,          ,1,1, ,0,12/3/2021 12:10,
8808,1,21,          ,1,1, ,0,12/3/2021 12:11,
8809,1,33,          ,1,1, ,0,12/3/2021 12:11,
8810,1,27,          ,1,1, ,0,12/3/2021 12:13,
8811,1,2,          ,1,1, ,0,12/3/2021 12:13,
8812,1,38,          ,1,1, ,0,12/3/2021 12:14,
8813,1,34,          ,1,1, ,0,12/3/2021 12:16,
8814,1,6,          ,1,1, ,0,12/3/2021 12:16,
8815,1,43,          ,1,1, ,0,12/3/2021 12:16,
8816,1,40,          ,1,1, ,0,12/3/2021 12:16,
8817,1,54,          ,1,1, ,0,12/3/2021 12:16,
8818,1,16,          ,1,1, ,0,12/3/2021 12:17,
8819,1,24,          ,1,1, ,0,12/3/2021 12:17,
8820,1,58,          ,1,1, ,0,12/3/2021 12:17,
8821,1,4,          ,1,1, ,0,12/3/2021 12:17,
8822,1,32,          ,1,1, ,0,12/3/2021 12:18,
8823,1,35,          ,1,1, ,0,12/3/2021 12:19,
8824,1,25,          ,1,1, ,0,12/3/2021 12:20,
8825,1,3,          ,1,1, ,0,12/3/2021 12:20,
8826,1,17,          ,1,1, ,0,12/3/2021 12:20,
8827,1,17,          ,1,1, ,0,12/3/2021 12:20,
8828,1,14,          ,1,1, ,0,12/3/2021 12:20,
8829,1,31,          ,1,1, ,0,12/3/2021 12:20,
8830,1,26,          ,1,1, ,0,12/3/2021 12:20,
8831,1,33,          ,1,1, ,0,12/3/2021 12:21,
8832,1,23,          ,1,1, ,0,12/3/2021 12:21,
8833,1,37,          ,1,1, ,0,12/3/2021 12:21,
8834,1,34,          ,1,1, ,0,12/3/2021 12:25,
8835,1,9,          ,1,1, ,0,12/3/2021 12:25,
8836,1,56,          ,1,1, ,0,12/3/2021 12:27,
8837,1,30,          ,1,1, ,0,12/3/2021 12:28,
8838,1,49,          ,1,1, ,0,12/3/2021 12:28,
8839,1,47,          ,1,1, ,0,12/3/2021 12:30,
8840,1,36,          ,1,1, ,0,12/3/2021 12:30,
8841,1,57,          ,1,1, ,0,12/3/2021 12:30,
8842,1,37,          ,1,1, ,0,12/3/2021 12:31,
8843,1,40,          ,1,1, ,0,12/3/2021 12:31,
8844,1,54,          ,1,1, ,0,12/3/2021 12:32,
8845,1,43,          ,1,1, ,0,12/3/2021 12:32,
8846,1,51,          ,1,1, ,0,12/3/2021 12:36,
8847,1,48,          ,1,1, ,0,12/3/2021 12:36,
8848,1,7,          ,1,1, ,0,12/3/2021 12:42,
8849,1,14,          ,1,1, ,0,12/3/2021 12:43,
8850,1,17,          ,1,1, ,0,12/3/2021 12:43,
8851,1,17,          ,1,1, ,0,12/3/2021 12:43,
8852,1,3,          ,1,1, ,0,12/3/2021 12:44,
8853,1,26,          ,1,1, ,0,12/3/2021 12:45,
8854,1,9,          ,1,1, ,0,12/3/2021 12:50,
8855,1,19,          ,1,1, ,0,12/3/2021 12:51,
8856,1,10,          ,1,1, ,0,12/3/2021 12:51,
8857,1,57,          ,1,1, ,0,12/3/2021 12:51,
8858,1,49,          ,1,1, ,0,12/3/2021 12:52,
8859,1,7,          ,1,1, ,0,12/3/2021 12:52,
8860,1,44,          ,1,1, ,0,12/3/2021 12:52,
8861,1,53,          ,1,1, ,0,12/3/2021 12:53,
8862,1,53,          ,1,1, ,0,12/3/2021 12:59,
8863,1,36,          ,1,1, ,0,12/3/2021 13:00,
8864,1,4,          ,1,1, ,0,12/3/2021 13:04,
8865,1,56,          ,1,1, ,0,12/3/2021 15:51,
8866,1,6,          ,1,1, ,0,12/3/2021 15:51,
8867,1,5,          ,1,1, ,0,12/3/2021 15:51,
8868,1,57,          ,1,1, ,0,12/3/2021 15:51,
8869,1,34,          ,1,1, ,0,12/3/2021 15:51,
8870,1,43,          ,1,1, ,0,12/3/2021 15:51,
8871,1,53,          ,1,1, ,0,12/3/2021 15:51,
8872,1,20,          ,1,1, ,0,12/3/2021 15:51,
8873,1,58,          ,1,1, ,0,12/3/2021 15:51,
8874,1,51,          ,1,1, ,0,12/3/2021 15:51,
8875,1,51,          ,1,1, ,0,12/3/2021 15:51,
8876,1,25,          ,1,1, ,0,12/3/2021 15:51,
8877,1,54,          ,1,1, ,0,12/3/2021 15:51,
8878,1,17,          ,1,1, ,0,12/3/2021 15:51,
8879,1,17,          ,1,1, ,0,12/3/2021 15:51,
8880,1,59,          ,1,1, ,0,12/3/2021 15:51,
8881,1,31,          ,1,1, ,0,12/3/2021 15:51,
8882,1,40,          ,1,1, ,0,12/3/2021 15:52,
8883,1,16,          ,1,1, ,0,12/3/2021 15:52,
8884,1,24,          ,1,1, ,0,12/3/2021 15:52,
8885,1,14,          ,1,1, ,0,12/3/2021 15:52,
8886,1,49,          ,1,1, ,0,12/3/2021 15:52,
8887,1,11,          ,1,1, ,0,12/3/2021 15:52,
8888,1,38,          ,1,1, ,0,12/3/2021 15:52,
8889,1,38,          ,1,1, ,0,12/3/2021 15:52,
8890,1,38,          ,1,1, ,0,12/3/2021 15:52,
8891,1,26,          ,1,1, ,0,12/3/2021 15:53,
8892,1,44,          ,1,1, ,0,12/3/2021 15:53,
8893,1,48,          ,1,1, ,0,12/3/2021 15:53,
8894,1,21,          ,1,1, ,0,12/3/2021 15:53,
8895,1,7,          ,1,1, ,0,12/3/2021 15:53,
8896,1,4,          ,1,1, ,0,12/3/2021 15:53,
8897,1,19,          ,1,1, ,0,12/3/2021 15:53,
8898,1,2,          ,1,1, ,0,12/3/2021 15:53,
8899,1,47,          ,1,1, ,0,12/3/2021 15:53,
8900,1,46,          ,1,1, ,0,12/3/2021 15:53,
8901,1,10,          ,1,1, ,0,12/3/2021 15:54,
8902,1,37,          ,1,1, ,0,12/3/2021 15:54,
8903,1,36,          ,1,1, ,0,12/3/2021 15:54,
8904,1,30,          ,1,1, ,0,12/3/2021 15:55,
8905,1,36,          ,1,1, ,0,12/3/2021 15:55,
8906,1,23,          ,1,1, ,0,12/3/2021 15:55,
8907,1,27,          ,1,1, ,0,12/3/2021 15:56,
8908,1,3,          ,1,1, ,0,12/3/2021 15:58,
8909,1,45,          ,1,1, ,0,12/3/2021 16:16,
8910,1,35,          ,1,1, ,0,12/3/2021 16:16,
8911,1,33,          ,1,1, ,0,12/3/2021 16:16,
8912,1,32,          ,1,1, ,0,12/3/2021 16:24,
8913,1,56,          ,1,1, ,0,12/6/2021 5:28,
8914,1,5,          ,1,1, ,0,12/6/2021 6:23,
8915,1,10,          ,1,1, ,0,12/6/2021 6:31,
8916,1,16,          ,1,1, ,0,12/6/2021 6:40,
8917,1,18,          ,1,1, ,0,12/6/2021 6:46,
8918,1,4,          ,1,1, ,0,12/6/2021 7:01,
8919,1,50,          ,1,1, ,0,12/6/2021 7:05,
8920,1,60,          ,1,1, ,0,12/6/2021 7:05,
8921,1,27,          ,1,1, ,0,12/6/2021 7:06,
8922,1,17,          ,1,1, ,0,12/6/2021 7:06,
8923,1,17,          ,1,1, ,0,12/6/2021 7:06,
8924,1,17,          ,1,1, ,0,12/6/2021 7:06,
8925,1,25,          ,1,1, ,0,12/6/2021 7:07,
8926,1,14,          ,1,1, ,0,12/6/2021 7:10,
8927,1,40,          ,1,1, ,0,12/6/2021 7:10,
8928,1,47,          ,1,1, ,0,12/6/2021 7:12,
8929,1,34,          ,1,1, ,0,12/6/2021 7:12,
8930,1,43,          ,1,1, ,0,12/6/2021 7:12,
8931,1,11,          ,1,1, ,0,12/6/2021 7:12,
8932,1,38,          ,1,1, ,0,12/6/2021 7:12,
8933,1,31,          ,1,1, ,0,12/6/2021 7:13,
8934,1,2,          ,1,1, ,0,12/6/2021 7:13,
8935,1,26,          ,1,1, ,0,12/6/2021 7:13,
8936,1,21,          ,1,1, ,0,12/6/2021 7:13,
8937,1,32,          ,1,1, ,0,12/6/2021 7:14,
8938,1,54,          ,1,1, ,0,12/6/2021 7:15,
8939,1,59,          ,1,1, ,0,12/6/2021 7:16,
8940,1,9,          ,1,1, ,0,12/6/2021 7:17,
8941,1,35,          ,1,1, ,0,12/6/2021 7:17,
8942,1,35,          ,1,1, ,0,12/6/2021 7:17,
8943,1,7,          ,1,1, ,0,12/6/2021 7:18,
8944,1,15,          ,1,1, ,0,12/6/2021 7:19,
8945,1,20,          ,1,1, ,0,12/6/2021 7:19,
8946,1,58,          ,1,1, ,0,12/6/2021 7:21,
8947,1,24,          ,1,1, ,0,12/6/2021 7:22,
8948,1,62,          ,1,1, ,0,12/6/2021 7:22,
8949,1,8,          ,1,1, ,0,12/6/2021 7:23,
8950,1,30,          ,1,1, ,0,12/6/2021 7:23,
8951,1,3,          ,1,1, ,0,12/6/2021 7:23,
8952,1,46,          ,1,1, ,0,12/6/2021 7:24,
8953,1,53,          ,1,1, ,0,12/6/2021 7:24,
8954,1,45,          ,1,1, ,0,12/6/2021 7:25,
8955,1,48,          ,1,1, ,0,12/6/2021 7:25,
8956,1,33,          ,1,1, ,0,12/6/2021 7:28,
8957,1,49,          ,1,1, ,0,12/6/2021 7:30,
8958,1,29,          ,1,1, ,0,12/6/2021 7:31,
8959,1,51,          ,1,1, ,0,12/6/2021 7:31,
8960,1,57,          ,1,1, ,0,12/6/2021 7:34,
8961,1,57,          ,1,1, ,0,12/6/2021 7:34,
8962,1,19,          ,1,1, ,0,12/6/2021 7:43,
8963,1,12,          ,1,1, ,0,12/6/2021 7:43,
8964,1,36,          ,1,1, ,0,12/6/2021 7:59,
8965,1,11,          ,1,1, ,0,12/6/2021 12:00,
8966,1,56,          ,1,1, ,0,12/6/2021 12:00,
8967,1,45,          ,1,1, ,0,12/6/2021 12:00,
8968,1,10,          ,1,1, ,0,12/6/2021 12:00,
8969,1,36,          ,1,1, ,0,12/6/2021 12:00,
8970,1,30,          ,1,1, ,0,12/6/2021 12:00,
8971,1,19,          ,1,1, ,0,12/6/2021 12:00,
8972,1,60,          ,1,1, ,0,12/6/2021 12:00,
8973,1,12,          ,1,1, ,0,12/6/2021 12:00,
8974,1,47,          ,1,1, ,0,12/6/2021 12:00,
8975,1,57,          ,1,1, ,0,12/6/2021 12:00,
8976,1,21,          ,1,1, ,0,12/6/2021 12:00,
8977,1,59,          ,1,1, ,0,12/6/2021 12:00,
8978,1,18,          ,1,1, ,0,12/6/2021 12:01,
8979,1,43,          ,1,1, ,0,12/6/2021 12:01,
8980,1,40,          ,1,1, ,0,12/6/2021 12:01,
8981,1,54,          ,1,1, ,0,12/6/2021 12:02,
8982,1,48,          ,1,1, ,0,12/6/2021 12:02,
8983,1,31,          ,1,1, ,0,12/6/2021 12:02,
8984,1,38,          ,1,1, ,0,12/6/2021 12:02,
8985,1,50,          ,1,1, ,0,12/6/2021 12:02,
8986,1,32,          ,1,1, ,0,12/6/2021 12:03,
8987,1,51,          ,1,1, ,0,12/6/2021 12:04,
8988,1,62,          ,1,1, ,0,12/6/2021 12:04,
8989,1,15,          ,1,1, ,0,12/6/2021 12:06,
8990,1,24,          ,1,1, ,0,12/6/2021 12:06,
8991,1,16,          ,1,1, ,0,12/6/2021 12:06,
8992,1,29,          ,1,1, ,0,12/6/2021 12:07,
8993,1,5,          ,1,1, ,0,12/6/2021 12:07,
8994,1,53,          ,1,1, ,0,12/6/2021 12:08,
8995,1,35,          ,1,1, ,0,12/6/2021 12:09,
8996,1,11,          ,1,1, ,0,12/6/2021 12:10,
8997,1,21,          ,1,1, ,0,12/6/2021 12:10,
8998,1,45,          ,1,1, ,0,12/6/2021 12:10,
8999,1,36,          ,1,1, ,0,12/6/2021 12:10,
9000,1,49,          ,1,1, ,0,12/6/2021 12:10,
9001,1,31,          ,1,1, ,0,12/6/2021 12:10,
9002,1,26,          ,1,1, ,0,12/6/2021 12:10,
9003,1,12,          ,1,1, ,0,12/6/2021 12:10,
9004,1,25,          ,1,1, ,0,12/6/2021 12:11,
9005,1,17,          ,1,1, ,0,12/6/2021 12:11,
9006,1,17,          ,1,1, ,0,12/6/2021 12:11,
9007,1,40,          ,1,1, ,0,12/6/2021 12:11,
9008,1,43,          ,1,1, ,0,12/6/2021 12:11,
9009,1,43,          ,1,1, ,0,12/6/2021 12:11,
9010,1,59,          ,1,1, ,0,12/6/2021 12:11,
9011,1,54,          ,1,1, ,0,12/6/2021 12:11,
9012,1,3,          ,1,1, ,0,12/6/2021 12:11,
9013,1,19,          ,1,1, ,0,12/6/2021 12:11,
9014,1,50,          ,1,1, ,0,12/6/2021 12:13,
9015,1,38,          ,1,1, ,0,12/6/2021 12:13,
9016,1,14,          ,1,1, ,0,12/6/2021 12:14,
9017,1,30,          ,1,1, ,0,12/6/2021 12:15,
9018,1,27,          ,1,1, ,0,12/6/2021 12:15,
9019,1,5,          ,1,1, ,0,12/6/2021 12:15,
9020,1,46,          ,1,1, ,0,12/6/2021 12:15,
9021,1,62,          ,1,1, ,0,12/6/2021 12:15,
9022,1,16,          ,1,1, ,0,12/6/2021 12:16,
9023,1,24,          ,1,1, ,0,12/6/2021 12:16,
9024,1,18,          ,1,1, ,0,12/6/2021 12:18,
9025,1,20,          ,1,1, ,0,12/6/2021 12:19,
9026,1,35,          ,1,1, ,0,12/6/2021 12:20,
9027,1,15,          ,1,1, ,0,12/6/2021 12:21,
9028,1,34,          ,1,1, ,0,12/6/2021 12:22,
9029,1,60,          ,1,1, ,0,12/6/2021 12:23,
9030,1,46,          ,1,1, ,0,12/6/2021 12:25,
9031,1,9,          ,1,1, ,0,12/6/2021 12:26,
